section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-5-2000strokes_E1_RE_SEC-05_local,1,1.0,2.0,64.0,62.6,79.1
FLT4-5-2000strokes_E1_RE_SEC-05_local,2,2.0,2.0,61.7,59.2,59.4
FLT4-5-2000strokes_E1_RE_SEC-05_local,3,3.0,2.0,60.8,58.9,58.5
FLT4-5-2000strokes_E1_RE_SEC-05_local,4,4.0,2.0,60.3,58.5,59.1
FLT4-5-2000strokes_E1_RE_SEC-05_local,5,5.0,2.0,59.9,57.6,57.2
FLT4-5-2000strokes_E1_RE_SEC-05_local,6,6.0,2.0,59.4,58.1,58.1
FLT4-5-2000strokes_E1_RE_SEC-05_local,7,7.0,2.0,59.4,58.3,57.9
FLT4-5-2000strokes_E1_RE_SEC-05_local,8,8.0,2.0,59.1,58.1,58.5
FLT4-5-2000strokes_E1_RE_SEC-05_local,9,9.0,2.0,59.1,58.2,58.1
FLT4-5-2000strokes_E1_RE_SEC-05_local,10,10.0,2.0,58.9,58.2,58.1
FLT4-5-2000strokes_E1_RE_SEC-05_local,11,11.0,2.0,58.9,59.1,59.2
