section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-13-50strokes_E1_RE_SEC-03_local,1,1.0,2.0,64.2,61.1,69.8
FLT4-13-50strokes_E1_RE_SEC-03_local,2,2.0,2.0,60.7,57.5,57.1
FLT4-13-50strokes_E1_RE_SEC-03_local,3,3.0,2.0,59.6,57.2,57.4
FLT4-13-50strokes_E1_RE_SEC-03_local,4,4.0,2.0,58.9,56.7,56.9
FLT4-13-50strokes_E1_RE_SEC-03_local,5,5.0,2.0,58.4,56.6,56.6
FLT4-13-50strokes_E1_RE_SEC-03_local,6,6.0,2.0,58.1,56.6,56.6
FLT4-13-50strokes_E1_RE_SEC-03_local,7,7.0,2.0,57.9,55.8,56.5
FLT4-13-50strokes_E1_RE_SEC-03_local,8,8.0,2.0,57.6,56.0,56.1
FLT4-13-50strokes_E1_RE_SEC-03_local,9,9.0,2.0,57.5,56.1,56.1
FLT4-13-50strokes_E1_RE_SEC-03_local,10,10.0,2.0,57.3,55.7,55.9
FLT4-13-50strokes_E1_RE_SEC-03_local,11,11.0,2.0,57.2,56.6,56.7
